# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
RAB20             13  111175413  111214071     79      12  676562      -1.5425   -0.00015148      -1.5424
CARKD             13  111267807  111292343     16       3  680482      0.46094   -0.00015148      0.46109
CARS2             13  111293757  111358480     73       8  679956      0.50482   -0.00015148      0.50497
ING1              13  111364970  111373421      3       1  673371      -1.8974   -0.00015148      -1.8972
ANKRD10           13  111530887  111567454     30       4  690573       3.0061   -0.00015148       3.0063
ARHGEF7           13  111767624  111958081    145      22  682142       4.7586   -0.00015148       4.7588
TEX29             13  111973015  111996594     31      10  662542       5.9167   -0.00015148       5.9168
SPACA7            13  113030649  113089009     60       8  678796      0.47159   -0.00015148      0.47174
TUBGCP3           13  113139319  113242494    101       6  688178      -1.4929   -0.00015148      -1.4927
ATP11AUN          13  113301358  113338811     18       7  683645      -2.1625   -0.00015148      -2.1623
ATP11A            13  113344358  113541482    179      22  686987     0.032187   -0.00015148     0.032339
MCF2L             13  113548692  113754053    177      42  677766      -1.8074   -0.00015148      -1.8072
F7                13  113760102  113774995      6       1  685916      -0.5121   -0.00015148     -0.51195
F10               13  113777113  113803843     15       4  637517      -1.0605   -0.00015148      -1.0603
PROZ              13  113812968  113826698     12       2  664859     -0.84837   -0.00015148     -0.84822
PCID2             13  113831853  113863335     15       3  666134      -1.4074   -0.00015148      -1.4072
CUL4A             13  113862507  113919392     44       2  680835      -1.3114   -0.00015148      -1.3112
GRTP1             13  113978505  114018463     21       6  653721      -1.9707   -0.00015148      -1.9706
LOC101928841      13  114054786  114068708     10       2  678570      0.74533   -0.00015148      0.74548
ADPRHL1           13  114076260  114107839     20       6  637644      0.41598   -0.00015148      0.41613
DCUN1D2           13  114110134  114145024     25       5  682271      0.12626   -0.00015148      0.12641
TMCO3             13  114145308  114204544     79       5  677282      -1.3294   -0.00015148      -1.3293
TFDP1             13  114239003  114295788     31       2  681859     -0.58038   -0.00015148     -0.58023
ATP4B             13  114303119  114312513      1       1  629577      -2.4992   -0.00015148       -2.499
TMEM255B          13  114462191  114515225      1       1  784162      -1.7193   -0.00015148      -1.7191
RASA3             13  114747194  114898095     93      13  681379     -0.45413   -0.00015148     -0.45397
LOC101929355      13  114961877  114988549     25       5  689269     -0.38777   -0.00015148     -0.38762
CDC16             13  115000320  115038150     15       3  685552     -0.86279   -0.00015148     -0.86264
UPF3A             13  115047059  115071292      6       3  688748      -1.2659   -0.00015148      -1.2658
CHAMP1            13  115079965  115092803      5       1  657258     -0.14367   -0.00015148     -0.14352
OR4K5             14   20388766   20389737      1       1  534463       1.2881   -0.00015148       1.2883
OR4K1             14   20403767   20404842      1       1  531068       1.1862   -0.00015148       1.1863
OR4K15            14   20443678   20444724      6       1  650016      -2.6063   -0.00015148      -2.6061
OR4K14            14   20482420   20483352      2       1  662539      -1.2798   -0.00015148      -1.2797
OR4K13            14   20502003   20502917      1       1  690602      -2.9556   -0.00015148      -2.9555
OR4L1             14   20528204   20529142      7       1  692858      -1.5817   -0.00015148      -1.5815
OR4K17            14   20585566   20586597      2       1  690679      0.19072   -0.00015148      0.19088
OR11G2            14   20665495   20666532      2       1  665310      0.29961   -0.00015148      0.29976
OR11H6            14   20691869   20692861      7       2  674958      0.49877   -0.00015148      0.49892
OR11H4            14   20710951   20711925      1       1  607976     -0.66408   -0.00015148     -0.66393
TTC5              14   20757290   20774153     13       4  693991     -0.47968   -0.00015148     -0.47953
CCNB1IP1          14   20779527   20801471     20       4  694695      -1.0068   -0.00015148      -1.0066
PARP2             14   20811773   20826063     18       3  671122     -0.71942   -0.00015148     -0.71927
TEP1              14   20833826   20882331     56      18  674092      -2.5217   -0.00015148      -2.5215
KLHL33            14   20895866   20904354     19       5  679987      -1.1742   -0.00015148      -1.1741
OSGEP             14   20915207   20923267      9       2  688151      -1.9896   -0.00015148      -1.9894
APEX1             14   20923290   20925931      1       1  535344     -0.36587   -0.00015148     -0.36572
PNP               14   20937538   20946165      9       2  675078      -2.3359   -0.00015148      -2.3357
RNASE10           14   20973696   20979314      1       1  692304     -0.71479   -0.00015148     -0.71464
RNASE9            14   21024252   21029125     12       4  680888      -0.6984   -0.00015148     -0.69825
RNASE11           14   21051051   21078037     39      11  665757     -0.40192   -0.00015148     -0.40177
RNASE12           14   21058239   21059532      1       1  692532      -2.0421   -0.00015148      -2.0419
OR6S1             14   21108855   21109850      5       1  682421      -1.7654   -0.00015148      -1.7653
RNASE4            14   21152259   21168761     32      10  676831     -0.17691   -0.00015148     -0.17676
ANG               14   21152336   21162345     18       5  699917      0.12982   -0.00015148      0.12997
EDDM3A            14   21214099   21216539     10       2  685616      -1.6442   -0.00015148       -1.644
EDDM3B            14   21236586   21239107      6       2  665766      -1.3823   -0.00015148      -1.3822
RNASE6            14   21249210   21250626      1       1  692404     -0.64645   -0.00015148      -0.6463
RNASE1            14   21269515   21271036      1       1  604545    -0.062023   -0.00015148    -0.061871
RNASE3            14   21359562   21360507      2       1  609114      -1.3262   -0.00015148      -1.3261
RNASE2            14   21423630   21424594      1       1  691387      -2.7164   -0.00015148      -2.7162
METTL17           14   21457432   21465194      8       2  683019      0.13747   -0.00015148      0.13763
SLC39A2           14   21467414   21470034      2       1  672030       -1.873   -0.00015148      -1.8728
NDRG2             14   21484922   21539098     46      18  659007     -0.72811   -0.00015148     -0.72795
TPPP2             14   21498345   21500334      2       1  689700      -2.1787   -0.00015148      -2.1786
RNASE13           14   21500979   21502944      4       2  654145     -0.25689   -0.00015148     -0.25674
RNASE7            14   21510385   21512393      4       2  692215      0.55167   -0.00015148      0.55183
ARHGEF40          14   21538419   21558407     13       5  683164      -2.5443   -0.00015148      -2.5441
ZNF219            14   21558205   21572863      8       3  685561       -2.462   -0.00015148      -2.4619
TMEM253           14   21567096   21571883      5       2  699075      -2.1056   -0.00015148      -2.1054
OR5AU1            14   21623096   21624184      2       1  680383       -1.705   -0.00015148      -1.7048
HNRNPC            14   21677295   21737638     37       4  693711      -2.2493   -0.00015148      -2.2492
RPGRIP1           14   21756136   21819460     37       8  677315     -0.49985   -0.00015148      -0.4997
SUPT16H           14   21819631   21852425      7       4  666194       1.6795   -0.00015148       1.6797
CHD8              14   21853353   21924276     21       5  683604       1.3095   -0.00015148       1.3096
RAB2B             14   21927179   21945132     15       3  687136       2.1029   -0.00015148        2.103
TOX4              14   21945335   21967319     14       3  690539       1.2527   -0.00015148       1.2528
METTL3            14   21966282   21979517     20       5  691410       1.8658   -0.00015148        1.866
SALL2             14   21989231   22005337     10       3  645292     -0.84132   -0.00015148     -0.84117
OR10G3            14   22037934   22038875      5       3  701499     -0.15617   -0.00015148     -0.15602
TRA               14   22090057   23021075   1436     147  683128       -5.596   -0.00015148      -5.5959
OR10G2            14   22102066   22102998      2       1  633691       0.6111   -0.00015148      0.61125
OR4E2             14   22133297   22134238      3       1  735744      -1.6246   -0.00015148      -1.6244
TRD               14   22891537   22935569     55       9  691913      -0.6011   -0.00015148     -0.60094
DAD1              14   23033807   23058143     63       5  683885     -0.86076   -0.00015148     -0.86061
ABHD4             14   23067147   23081265     28       8  687481      0.29913   -0.00015148      0.29929
OXA1L             14   23235731   23240998      9       3  679267      -2.1343   -0.00015148      -2.1342
SLC7A7            14   23242431   23289020     60      15  648152      -0.2829   -0.00015148     -0.28274
MRPL52            14   23299088   23304246     10       3  630447        2.375   -0.00015148       2.3752
MMP14             14   23305742   23316809     10       4  615428       2.1889   -0.00015148        2.189
LRP10             14   23340822   23350789      2       1  684028     -0.19858   -0.00015148     -0.19842
REM2              14   23352374   23356889      4       2  681994     -0.77702   -0.00015148     -0.77687
RBM23             14   23369854   23388396     14       2  691352      -2.0731   -0.00015148       -2.073
PRMT5             14   23389733   23398789      6       1  683131      -1.8928   -0.00015148      -1.8927
HAUS4             14   23415437   23426352      5       2  690654      -1.5764   -0.00015148      -1.5762
AJUBA             14   23440386   23451851      6       2  684841      -1.6868   -0.00015148      -1.6866
C14orf93          14   23456110   23479375      9       3  675207      -1.4598   -0.00015148      -1.4597
PSMB5             14   23485752   23504429     10       3  669306     -0.75536   -0.00015148     -0.75521
CDH24             14   23516270   23526747      2       1  704507      -2.0851   -0.00015148       -2.085
ACIN1             14   23527773   23564823     18       4  678841     -0.50276   -0.00015148     -0.50261
C14orf119         14   23564683   23569665      9       4  669963     -0.72889   -0.00015148     -0.72874
CEBPE             14   23586515   23588820      4       2  697993      -1.6492   -0.00015148       -1.649
SLC7A8            14   23594504   23652869     52      17  663898      -2.7854   -0.00015148      -2.7852
RNF212B           14   23707127   23743494     31       5  690232     -0.15099   -0.00015148     -0.15083
HOMEZ             14   23742844   23762862      9       3  674970       3.3344   -0.00015148       3.3345
PPP1R3E           14   23764861   23772071      3       1  668718       2.9898   -0.00015148       2.9899
BCL2L2            14   23775971   23790241     10       3  652400       3.2316   -0.00015148       3.2317
BCL2L2-PABPN1     14   23775971   23795394     12       4  647821       3.0034   -0.00015148       3.0036
PABPN1            14   23789397   23795394      3       2  625799       3.2523   -0.00015148       3.2525
SLC22A17          14   23815520   23822380      1       1  778498      -2.8218   -0.00015148      -2.8217
EFS               14   23825609   23834842      3       1  664614      -1.0495   -0.00015148      -1.0494
IL25              14   23842018   23845612      6       2  671454     -0.99853   -0.00015148     -0.99838
CMTM5             14   23846017   23848981      1       1  675174     -0.63696   -0.00015148     -0.63681
MYH6              14   23849942   23878836     34       9  677913      0.13061   -0.00015148      0.13076
MYH7              14   23881947   23904870     33       6  679074     -0.98727   -0.00015148     -0.98712
NGDN              14   23938898   23947402      7       2  690452      -1.6491   -0.00015148      -1.6489
THTPA             14   23980969   24028790     23       8  685776     -0.59574   -0.00015148     -0.59559
ZFHX2             14   23990064   24025199     13       3  690130     -0.65202   -0.00015148     -0.65186
AP1G2             14   24028777   24038754      3       2  651048     -0.76346   -0.00015148     -0.76331
JPH4              14   24037244   24048009      1       1  682984       1.1587   -0.00015148       1.1588
DHRS2             14   24099324   24114848      4       2  623269     -0.59881   -0.00015148     -0.59866
DHRS4             14   24422944   24438488      7       2  667275     -0.52675   -0.00015148      -0.5266
DHRS4L2           14   24439083   24475617      2       1  567596      0.67696   -0.00015148      0.67711
DHRS4L1           14   24476218   24520586      8       3  571560      -2.0773   -0.00015148      -2.0772
LRRC16B           14   24521206   24538937      8       3  629869       1.0091   -0.00015148       1.0093
CPNE6             14   24540046   24547309      1       1  555701      -1.2543   -0.00015148      -1.2542
NRL               14   24547902   24584223     16       5  651116    -0.060049   -0.00015148    -0.059897
PCK2              14   24563347   24573339      5       2  643612      -0.4888   -0.00015148     -0.48865
DCAF11            14   24583906   24594451      8       2  699186      -1.9138   -0.00015148      -1.9136
FITM1             14   24600675   24602058      1       1  679288      -1.9897   -0.00015148      -1.9896
EMC9              14   24608081   24610837      1       1  678548      -2.2247   -0.00015148      -2.2246
RNF31             14   24616101   24629870      3       1  659581     -0.92597   -0.00015148     -0.92582
IRF9              14   24630422   24635774      2       1  655283      -1.1232   -0.00015148      -1.1231
REC8              14   24641062   24649735      8       3  659205     -0.88485   -0.00015148      -0.8847
IPO4              14   24649425   24658124      9       3  662259     -0.95655   -0.00015148     -0.95639
TM9SF1            14   24658353   24666288      5       3  661852      -1.3499   -0.00015148      -1.3498
TSSK4             14   24674753   24677568      1       1  691010       1.2506   -0.00015148       1.2508
CHMP4A            14   24678787   24683036      2       1  672842     -0.69492   -0.00015148     -0.69477
NEDD8-MDP1        14   24683143   24701576      4       2  702393      0.82705   -0.00015148       0.8272
NEDD8             14   24686057   24701576      4       2  702393      0.82705   -0.00015148       0.8272
GMPR2             14   24701633   24708448      4       2  667480     -0.56727   -0.00015148     -0.56712
TINF2             14   24703454   24712233      2       1  655200     0.060503   -0.00015148     0.060654
TGM1              14   24718159   24733115     14       5  661433      0.63086   -0.00015148      0.63101
RABGGTA           14   24734744   24740833      3       1  669925     -0.52115   -0.00015148       -0.521
DHRS1             14   24759804   24769039     17       4  689322      -2.3565   -0.00015148      -2.3564
NOP9              14   24769075   24777379     13       3  677358      -1.6877   -0.00015148      -1.6875
CIDEB             14   24774393   24780576      7       2  637035     -0.45603   -0.00015148     -0.45588
LTB4R2            14   24779357   24781259      1       1  614923      0.67215   -0.00015148       0.6723
LTB4R             14   24780705   24787242      4       2  671659      -2.0295   -0.00015148      -2.0294
ADCY4             14   24787555   24804277     15       4  681760      -0.7875   -0.00015148     -0.78735
RIPK3             14   24805227   24809242      5       2  658588     -0.79561   -0.00015148     -0.79546
NFATC4            14   24834885   24848810     14       3  684512      -1.7192   -0.00015148      -1.7191
NYNRIN            14   24867992   24888494     19       7  685653      -1.8455   -0.00015148      -1.8454
KHNYN             14   24898882   24910548     25       5  675247     -0.87725   -0.00015148      -0.8771
SDR39U1           14   24908972   24912042     12       2  664802     -0.39971   -0.00015148     -0.39956
CMA1              14   24974712   24977471      7       3  678783      -1.4805   -0.00015148      -1.4803
CTSG              14   25042724   25045466      4       2  684422      -1.7039   -0.00015148      -1.7038
GZMH              14   25075686   25078926      1       1  675673      -1.3532   -0.00015148      -1.3531
GZMB              14   25100160   25103490      9       1  666012      -1.8499   -0.00015148      -1.8497
STXBP6            14   25278860   25519095    367      37  687405      -1.0519   -0.00015148      -1.0517
NOVA1             14   26915089   27067239     59       2  677008       1.3979   -0.00015148        1.398
PRKD1             14   30045685   30396899    237      23  682432       1.3372   -0.00015148       1.3374
G2E3              14   31028329   31089046     33       6  678599       1.1994   -0.00015148       1.1996
SCFD1             14   31091460   31205034     74       7  684282       0.8601   -0.00015148      0.86025
COCH              14   31343741   31364285     12       6  670157      -0.3974   -0.00015148     -0.39725
STRN3             14   31362985   31495607     85      11  693063       1.4511   -0.00015148       1.4512
AP4S1             14   31494312   31565656     35      10  695193       1.7202   -0.00015148       1.7204
HECTD1            14   31569323   31677266     25       4  687179      0.22623   -0.00015148      0.22638
HEATR5A           14   31760994   31889788     51       6  694422     -0.21051   -0.00015148     -0.21036
DTD2              14   31915242   31926680      9       2  681790      -0.8405   -0.00015148     -0.84035
GPR33             14   31952150   31957151      1       1  676531     -0.97095   -0.00015148      -0.9708
NUBPL             14   32030591   32330430    273      12  672338       -2.565   -0.00015148      -2.5648
ARHGAP5           14   32545664   32628934      7       4  658807    -0.022907   -0.00015148    -0.022756
AKAP6             14   32798479   33302268    542      79  681114      0.55895   -0.00015148       0.5591
NPAS3             14   33404115   34273382   1180     191  679978       2.1585   -0.00015148       2.1586
EGLN3             14   34393421   34420284     40       8  670795      -2.3588   -0.00015148      -2.3586
SPTSSA            14   34902144   34931468     11       3  666749      -1.1681   -0.00015148       -1.168
EAPP              14   34985135   35008943     14       3  685879     -0.10781   -0.00015148     -0.10766
SNX6              14   35030615   35099366     24       4  697290      0.23791   -0.00015148      0.23806
CFL2              14   35179588   35184029      1       1  692595      -1.8202   -0.00015148        -1.82
BAZ1A             14   35221937   35344853     86      11  686419      0.37604   -0.00015148      0.37619
SRP54             14   35451901   35498773     37       6  697626       1.4761   -0.00015148       1.4762
FAM177A1          14   35514113   35552589     24       5  684227       2.5431   -0.00015148       2.5433
PPP2R3C           14   35554678   35591868     23       6  691955       2.9059   -0.00015148        2.906
KIAA0391          14   35591527   35743284     94      14  692734       4.0429   -0.00015148       4.0431
PSMA6             14   35747811   35786680     35       6  688921       3.9181   -0.00015148       3.9182
NFKBIA            14   35870716   35873960      1       1  769221      -1.1121   -0.00015148       -1.112
INSM2             14   36003248   36006260      1       1  688749     -0.74847   -0.00015148     -0.74832
RALGAPA1          14   36007558   36278432    104       7  684008     -0.72941   -0.00015148     -0.72926
BRMS1L            14   36295524   36341169     15       1  684202      0.02654   -0.00015148     0.026691
MBIP              14   36767764   36789882     15       2  687396        2.279   -0.00015148       2.2792
SFTA3             14   36942493   36982990     16       2  691519       -0.467   -0.00015148     -0.46685
NKX2-1            14   36985602   36990894      2       1  677550   -0.0099996   -0.00015148   -0.0098481
PAX9              14   37126773   37147012     31       8  673655      0.47521   -0.00015148      0.47536
SLC25A21          14   37147126   37641865    637      75  683314      -4.0887   -0.00015148      -4.0886
MIPOL1            14   37667118   38020464    176      11  681431      -2.1134   -0.00015148      -2.1133
FOXA1             14   38058757   38064325      3       2  666141      0.06694   -0.00015148     0.067091
TTC6              14   38064941   38218563     99      13  681495      -2.6672   -0.00015148       -2.667
SSTR1             14   38677204   38682268      5       2  686002       1.4618   -0.00015148       1.4619
CLEC14A           14   38723205   38725575      2       1  685393     0.086355   -0.00015148     0.086507
SEC23A            14   39501123   39572447     36       7  685276      0.43581   -0.00015148      0.43596
GEMIN2            14   39583488   39606177     11       3  690262      -1.3114   -0.00015148      -1.3113
TRAPPC6B          14   39617015   39639634     16       4  690713     -0.14734   -0.00015148     -0.14719
PNN               14   39644387   39652422     10       3  684204      0.34113   -0.00015148      0.34128
MIA2              14   39703125   39722575     16       4  704564      0.82693   -0.00015148      0.82708
CTAGE5            14   39734476   39820397     60       8  678363      0.67563   -0.00015148      0.67578
FBXO33            14   39865577   39901704     22       5  682675       1.0437   -0.00015148       1.0438
LRFN5             14   42076764   42373752    251      27  684755     -0.99977   -0.00015148     -0.99962
FSCB              14   44973352   44976499      6       2  681913       1.2271   -0.00015148       1.2273
C14orf28          14   45366433   45376460      1       1  685747     -0.11226   -0.00015148     -0.11211
KLHL28            14   45393527   45431179     12       1  685000     -0.44027   -0.00015148     -0.44012
FAM179B           14   45431416   45543634     36       3  675578     -0.87776   -0.00015148     -0.87761
PRPF39            14   45553302   45584804      4       1  686298     -0.34138   -0.00015148     -0.34123
FKBP3             14   45584802   45603732      2       1  680524      0.41506   -0.00015148      0.41521
FANCM             14   45605136   45670093     28       3  677413      0.11791   -0.00015148      0.11807
MIS18BP1          14   45672393   45722714     19       2  686713     -0.72116   -0.00015148     -0.72101
MDGA2             14   47308826   48144157    922      58  686956       1.6109   -0.00015148       1.6111
RPS29             14   50043390   50053134      8       2  684782     -0.78061   -0.00015148     -0.78046
LRR1              14   50065383   50081390      9       2  691018      -1.0418   -0.00015148      -1.0416
RPL36AL           14   50085406   50087403      5       2  690816     -0.17942   -0.00015148     -0.17927
DNAAF2            14   50091892   50101948      8       2  690389      -1.2416   -0.00015148      -1.2414
POLE2             14   50110270   50155098     27       3  686645        0.653   -0.00015148      0.65316
KLHDC1            14   50159823   50219870      7       2  719800     -0.63637   -0.00015148     -0.63622
KLHDC2            14   50234787   50249856      1       1  636201     -0.66959   -0.00015148     -0.66944
NEMF              14   50250528   50319763      8       2  663502     -0.41722   -0.00015148     -0.41707
VCPKMT            14   50572967   50583626     12       2  691134      -1.7256   -0.00015148      -1.7254
SOS2              14   50583846   50698596     81       7  683281      -1.9012   -0.00015148       -1.901
L2HGDH            14   50704285   50778947     56       5  682836      -1.9264   -0.00015148      -1.9263
ATP5S             14   50778256   50802359     19       2  691585      -2.0231   -0.00015148       -2.023
CDKL1             14   50796122   50883179     87      10  687402      -1.4146   -0.00015148      -1.4144
MAP4K5            14   50885211   50999376     58       8  692621     -0.28711   -0.00015148     -0.28696
ATL1              14   50999800   51099786     63       7  683009     -0.04664   -0.00015148    -0.046488
SAV1              14   51100298   51135071     13       3  707272    -0.072921   -0.00015148    -0.072769
NIN               14   51186481   51297839    102      19  687368      -2.6885   -0.00015148      -2.6884
ABHD12B           14   51338878   51371688     23       6  665650      -1.1844   -0.00015148      -1.1843
PYGL              14   51371935   51411248     66       9  691259      -2.2535   -0.00015148      -2.2534
TRIM9             14   51441979   51562422    201      33  683288     -0.39393   -0.00015148     -0.39377
TMX1              14   51706886   51724373      8       3  701182       2.2681   -0.00015148       2.2683
FRMD6             14   51955819   52197445    272      47  683959      -3.3599   -0.00015148      -3.3597
GNG2              14   52327022   52436518    177      27  671059     -0.70393   -0.00015148     -0.70377
C14orf166         14   52456228   52471420     12       3  698142     -0.52493   -0.00015148     -0.52478
NID2              14   52471520   52535949    111      16  679407     -0.40662   -0.00015148     -0.40647
PTGDR             14   52734310   52743808     16       5  689450     -0.23412   -0.00015148     -0.23397
PTGER2            14   52781016   52795324      4       1  678278       0.4094   -0.00015148      0.40956
TXNDC16           14   52897308   53019301     71       9  687318      0.28104   -0.00015148      0.28119
GPR137C           14   53019866   53104431     41       7  683423      0.82695   -0.00015148       0.8271
ERO1L             14   53108605   53162419     35       6  684544      0.35293   -0.00015148      0.35308
PSMC6             14   53173894   53194716      9       2  698224       3.0324   -0.00015148       3.0326
STYX              14   53196883   53241707     16       3  683088       3.5799   -0.00015148       3.5801
GNPNAT1           14   53241911   53258386      3       1  636308        2.288   -0.00015148       2.2882
FERMT2            14   53323989   53417856     89      10  693808       2.5906   -0.00015148       2.5907
DDHD1             14   53503458   53620046     66       5  674657       2.5789   -0.00015148       2.5791
BMP4              14   54416454   54423554      3       1  689268      -1.1528   -0.00015148      -1.1527
CDKN3             14   54863657   54886936      7       3  684897    -0.057789   -0.00015148    -0.057638
CNIH1             14   54890279   54908322     14       3  678587       1.1399   -0.00015148         1.14
GMFB              14   54941202   54955785      3       1  683166      0.65066   -0.00015148      0.65081
CGRRF1            14   54976587   55005334      4       1  691679     -0.92896   -0.00015148      -0.9288
SAMD4A            14   55033815   55260033    236      62  684503      -1.8638   -0.00015148      -1.8636
GCH1              14   55308723   55369603     34       6  696751       1.1988   -0.00015148       1.1989
WDHD1             14   55405656   55493819     30       3  682147       1.2798   -0.00015148         1.28
SOCS4             14   55493844   55516207     14       2  687816       1.0898   -0.00015148       1.0899
MAPK1IP1L         14   55518362   55536912      4       1  686027       1.2943   -0.00015148       1.2944
LGALS3            14   55595935   55612148      9       1  679010       1.8879   -0.00015148        1.888
DLGAP5            14   55614834   55658396     18       3  691213       2.2117   -0.00015148       2.2119
FBXO34            14   55738021   55820329     45       3  684758       1.8876   -0.00015148       1.8878
ATG14             14   55833109   55878576     28       3  687128       1.9433   -0.00015148       1.9434
TBPL2             14   55880928   55907263     33       6  680161     0.097379   -0.00015148     0.097531
KTN1              14   56046925   56151302     76       6  683694       2.6818   -0.00015148        2.682
PELI2             14   56585039   56768241    260      10  684734     -0.31041   -0.00015148     -0.31026
TMEM260           14   57046509   57116233     83      12  682011      -1.7378   -0.00015148      -1.7377
OTX2              14   57267425   57277194      3       1  668044      -0.5088   -0.00015148     -0.50865
EXOC5             14   57669194   57735726     32       3  682609     -0.46628   -0.00015148     -0.46613
AP5M1             14   57735606   57756797     10       2  675742      -1.0597   -0.00015148      -1.0595
NAA30             14   57857271   57879466      9       2  665112     -0.29043   -0.00015148     -0.29028
C14orf105         14   57936595   57960581     13       3  685458      0.79727   -0.00015148      0.79742
SLC35F4           14   58030640   58332592    368      41  681839      -1.9597   -0.00015148      -1.9595
C14orf37          14   58470808   58618847    163      20  686069     -0.39128   -0.00015148     -0.39112
ACTR10            14   58666833   58702354     16       4  684914      -1.2153   -0.00015148      -1.2151
PSMA3             14   58711523   58738727      8       2  682260     0.096047   -0.00015148     0.096199
ARID4A            14   58765103   58840713     24       4  694562      0.12797   -0.00015148      0.12812
TOMM20L           14   58862644   58875419      1       1  656242      -1.6369   -0.00015148      -1.6368
TIMM9             14   58875370   58894232      4       1  691936     -0.66923   -0.00015148     -0.66908
KIAA0586          14   58894103   59015549     17       4  687718      0.39836   -0.00015148      0.39851
DACT1             14   59100786   59115039      9       4  692577      -2.4171   -0.00015148      -2.4169
DAAM1             14   59655329   59838123    233      25  690083      0.54717   -0.00015148      0.54732
L3HYPDH           14   59925698   59951281     25       4  689063       1.5528   -0.00015148        1.553
JKAMP             14   59951161   59972081     31       4  688199       1.0262   -0.00015148       1.0264
CCDC175           14   59971785   60043549     80       6  688141    0.0031735   -0.00015148    0.0033249
RTN1              14   60062694   60337557    163      13  687131       2.9073   -0.00015148       2.9074
PCNXL4            14   60558545   60601532     43       2  680048      -2.0044   -0.00015148      -2.0043
DHRS7             14   60611496   60633034     21       1  678071     -0.97104   -0.00015148     -0.97089
PPM1A             14   60712470   60765805     38       3  689839      0.59951   -0.00015148      0.59966
C14orf39          14   60902674   60952764     43       3  693825      0.84007   -0.00015148      0.84022
SIX6              14   60975938   60978525      1       1  638107       1.4096   -0.00015148       1.4098
SIX4              14   61176256   61191039      5       2  722890     -0.11366   -0.00015148     -0.11351
MNAT1             14   61201459   61435398     51      10  672362     -0.47964   -0.00015148     -0.47949
TRMT5             14   61438159   61447888      1       1  689323     -0.25964   -0.00015148     -0.25949
SLC38A6           14   61447832   61550451     38       5  682453      -0.8517   -0.00015148     -0.85154
TMEM30B           14   61744088   61748530      1       1  692260      -1.8557   -0.00015148      -1.8555
PRKCH             14   61788515   62017698    316      42  684521      -1.9233   -0.00015148      -1.9231
HIF1A             14   62162118   62214977     24       5  688544      -1.2851   -0.00015148       -1.285
SNAPC1            14   62229075   62263146     19       2  688119        0.654   -0.00015148      0.65415
SYT16             14   62331567   62573915    273      36  685286        3.311   -0.00015148       3.3111
KCNH5             14   63173291   63511956    347      31  683779      0.64511   -0.00015148      0.64526
RHOJ              14   63671080   63760230     95      13  687451      -1.7217   -0.00015148      -1.7215
GPHB5             14   63779549   63785593     16       3  689348     -0.47804   -0.00015148     -0.47789
PPP2R5E           14   63839838   64010095    121      12  688754     -0.55021   -0.00015148     -0.55006
WDR89             14   64063757   64108641      8       2  638881     -0.64222   -0.00015148     -0.64207
SGPP1             14   64150934   64194756     14       2  677594     0.023441   -0.00015148     0.023593
SYNE2             14   64319683   64693167    334      28  684794      -1.8329   -0.00015148      -1.8328
ESR2              14   64693751   64805268     82      10  685776      -3.1803   -0.00015148      -3.1801
MTHFD1            14   64854754   64926725     38      11  690932      0.86133   -0.00015148      0.86148
ZBTB25            14   64916285   64970656     22       3  685880      0.90324   -0.00015148      0.90339
AKAP5             14   64932217   64941221      3       2  673554      0.98739   -0.00015148      0.98755
ZBTB1             14   64971292   65000408     17       2  691330      0.18266   -0.00015148      0.18281
HSPA2             14   65007186   65009955      2       1  690362     0.049266   -0.00015148     0.049418
PPP1R36           14   65016620   65056099     27       5  681850      0.22393   -0.00015148      0.22408
PLEKHG3           14   65171132   65213623     29       4  686489       1.8923   -0.00015148       1.8924
SPTB              14   65213001   65346604    232      30  688258       2.3018   -0.00015148       2.3019
CHURC1            14   65381079   65410635     30       3  684548     -0.65411   -0.00015148     -0.65396
CHURC1-FNTB       14   65381079   65529373     94      12  685740        1.224   -0.00015148       1.2241
GPX2              14   65405870   65409623      4       2  670865     -0.70546   -0.00015148     -0.70531
RAB15             14   65412532   65439016     23       4  688266       2.5769   -0.00015148       2.5771
FNTB              14   65453507   65529370     32       5  684726      0.37615   -0.00015148       0.3763
MAX               14   65472819   65569413     69       7  683115       0.7042   -0.00015148      0.70435
FUT8              14   65877310   66210839    199      18  683742       2.5503   -0.00015148       2.5505
GPHN              14   66974125   67648525    310       8  684673     -0.68046   -0.00015148     -0.68031
FAM71D            14   67656110   67695493     24       5  669159     0.040868   -0.00015148      0.04102
MPP5              14   67708012   67802778     56       3  684870     -0.84292   -0.00015148     -0.84276
ATP6V1D           14   67804581   67826720     16       2  682091      -0.5812   -0.00015148     -0.58105
EIF2S1            14   67827034   67853233     17       2  680617     -0.45263   -0.00015148     -0.45248
PLEK2             14   67853700   67878828     11       3  670897      -1.0164   -0.00015148      -1.0162
TMEM229B          14   67913801   67982445     64      18  668139     -0.17243   -0.00015148     -0.17227
PLEKHH1           14   67999916   68056255     62      14  681845      0.24551   -0.00015148      0.24566
PIGH              14   68048225   68067017     21       5  680445     -0.17858   -0.00015148     -0.17843
ARG2              14   68086579   68118437     26       6  678941    -0.046267   -0.00015148    -0.046116
VTI1B             14   68113621   68141700     21       6  681149    -0.029072   -0.00015148     -0.02892
